result_type,experiment_id,target,condition,model,prediction_variant,metric,mean,sample_std,minimum,maximum,n_seeds,n_numeric_values,source_git_shas,artifact_roots,source_run_ids,manifest_sha256s,alpha
point,C01,FD001,primary,mean,clipped,rmse,41.87927686153857,0.22514047038435833,41.523325339842316,42.13910328552779,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,mean,clipped,signed_error,12.146822043204311,0.791829591239618,10.877455919395459,13.032134349690335,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,mean,raw,mae,35.90192853739877,0.004312340720780361,35.9,35.909642686993806,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,mean,raw,nasa_score,32963.42587112229,2451.234356582587,29107.961611339386,35823.76432364773,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,mean,raw,rmse,43.01203738027914,0.19944377508800148,42.6972574249317,43.24306023167234,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,mean,raw,signed_error,11.076822043204311,0.7918295912396208,9.807455919395451,11.962134349690334,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,clipped,mae,13.807421145749725,0.3927520498209285,13.460964052832376,14.426285007018455,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,clipped,nasa_score,534.9917886023602,31.41520753025417,493.2130284026379,571.388059042254,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,clipped,rmse,17.7924515662504,0.5986318699353089,17.35317009247391,18.757302031911998,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,clipped,signed_error,0.8074218640922398,1.6603264689633304,-1.3857142502156952,2.992667152367612,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
