experiment_id,target,condition,seed,run_id,artifact_root,source_git_sha,manifest_sha256,predictions_sha256,metrics_sha256,model,prediction_variant,metric,value,metric_status,n_endpoints,stored_metric_match
C04,FD002,primary,37,C04_FD002_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,3a51502e3788ac64548cb37a111dcb7d5649affb6f64e7ec04a063de2eed88f6,19e4d60a096b6602bcb25ad925cc0a8042f316625f46aec6df340532f9cdef40,b067fa160acf45396b6b7ca3e0617d12a5b07b5169eb955e772cb4a8c180fab5,hist_gradient_boosting,raw,nasa_score,53089.04589165508,reconstructed,259,PENDING
C04,FD002,primary,37,C04_FD002_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,3a51502e3788ac64548cb37a111dcb7d5649affb6f64e7ec04a063de2eed88f6,19e4d60a096b6602bcb25ad925cc0a8042f316625f46aec6df340532f9cdef40,b067fa160acf45396b6b7ca3e0617d12a5b07b5169eb955e772cb4a8c180fab5,hist_gradient_boosting,clipped,rmse,33.72468363238086,reconstructed,259,PENDING
C04,FD002,primary,37,C04_FD002_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,3a51502e3788ac64548cb37a111dcb7d5649affb6f64e7ec04a063de2eed88f6,19e4d60a096b6602bcb25ad925cc0a8042f316625f46aec6df340532f9cdef40,b067fa160acf45396b6b7ca3e0617d12a5b07b5169eb955e772cb4a8c180fab5,hist_gradient_boosting,clipped,mae,28.209007761177276,reconstructed,259,PENDING
C04,FD002,primary,37,C04_FD002_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,3a51502e3788ac64548cb37a111dcb7d5649affb6f64e7ec04a063de2eed88f6,19e4d60a096b6602bcb25ad925cc0a8042f316625f46aec6df340532f9cdef40,b067fa160acf45396b6b7ca3e0617d12a5b07b5169eb955e772cb4a8c180fab5,hist_gradient_boosting,clipped,signed_error,7.76224556455247,reconstructed,259,PENDING
C04,FD002,primary,37,C04_FD002_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,3a51502e3788ac64548cb37a111dcb7d5649affb6f64e7ec04a063de2eed88f6,19e4d60a096b6602bcb25ad925cc0a8042f316625f46aec6df340532f9cdef40,b067fa160acf45396b6b7ca3e0617d12a5b07b5169eb955e772cb4a8c180fab5,hist_gradient_boosting,clipped,nasa_score,19404.759513201272,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,raw,rmse,54.04487271063763,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,raw,mae,45.59699994406164,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,raw,signed_error,5.3562638706705465,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,raw,nasa_score,150185.13935612503,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,clipped,rmse,44.820929049181395,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,clipped,mae,38.10279144985314,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,clipped,signed_error,12.85047236487894,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,mean,clipped,nasa_score,111453.8172894873,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,raw,rmse,27644461857094.008,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,raw,mae,22010154539553.24,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,raw,signed_error,-330032658401.69653,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,clipped,rmse,79.18218570372083,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,clipped,mae,65.65637065637065,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,clipped,signed_error,-11.432432432432432,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,ridge,clipped,nasa_score,3346904.5934386062,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,raw,rmse,48.17750822524849,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,raw,mae,39.87065397919919,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,raw,signed_error,-13.324844751474327,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,raw,nasa_score,103864.08602354275,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,clipped,rmse,36.403397829038404,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,clipped,mae,32.37644548499069,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,clipped,signed_error,-5.830636257265837,reconstructed,259,PENDING
C04,FD002,primary,73,C04_FD002_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,39b3b9af814b55c77878f2ee1325a73d921f9b1de6c3b8708be443837358b92e,456ef0b3bf7c73444af6df8c76a7172f7682d3cd0783a972f32411f10a1f8765,bfbd08257ee89fbedac239e1b78b21030301d799502b306b724f454d32da5f99,hist_gradient_boosting,clipped,nasa_score,11548.458035824027,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,raw,rmse,54.06435205607104,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,raw,mae,45.61713024978331,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,raw,signed_error,5.549365692222888,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,raw,nasa_score,151742.90081366547,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,clipped,rmse,44.87667398981537,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,clipped,mae,38.122921755574815,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,clipped,signed_error,13.043574186431266,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,mean,clipped,nasa_score,113582.64149430084,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,raw,rmse,21132844375338.312,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,raw,mae,16747252326193.1,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,raw,signed_error,-1020415803524.0406,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,clipped,rmse,80.13340710566932,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,clipped,mae,66.86872586872587,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,clipped,signed_error,-12.397683397683398,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,ridge,clipped,nasa_score,3502235.8646291457,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,raw,rmse,47.29322946973636,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,raw,mae,39.77412108626223,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,raw,signed_error,6.939779523052984,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,raw,nasa_score,104516.82593870215,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,clipped,rmse,39.296290636833604,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,clipped,mae,32.27991259205373,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,clipped,signed_error,14.4339880172615,reconstructed,259,PENDING
C04,FD002,primary,101,C04_FD002_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,4e34ac3a5e260b42aac866e476ceb167dea09c411672612dfc666bf34fcb9a63,83c511046fa8970eada1c44b85593ef26cb927e8ea82abeeaaceeeb94d4ef556,710c87c7fc2887a0c3c73f3c6faf6b174244bebd0b3b6ccb1197349d613cc239,hist_gradient_boosting,clipped,nasa_score,82234.78572918085,reconstructed,259,PENDING
C04,FD002,primary,137,C04_FD002_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,e8d53874de3a9e6cee27ea4a366a05be6cfc5d832f3239ee0057100eedd595d8,cc4a3cc30f6d650947506e58ecac4d9092453206e15a4303fafc5e639a0b9f83,2ddf7b2703b6fe12d76a1ca1875d3f0ce10bd79e40d1e26ce1e6f010b96d0675,mean,raw,rmse,54.08138308750092,reconstructed,259,PENDING
C04,FD002,primary,137,C04_FD002_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,e8d53874de3a9e6cee27ea4a366a05be6cfc5d832f3239ee0057100eedd595d8,cc4a3cc30f6d650947506e58ecac4d9092453206e15a4303fafc5e639a0b9f83,2ddf7b2703b6fe12d76a1ca1875d3f0ce10bd79e40d1e26ce1e6f010b96d0675,mean,raw,mae,45.63417883537229,reconstructed,259,PENDING
C04,FD002,primary,137,C04_FD002_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,e8d53874de3a9e6cee27ea4a366a05be6cfc5d832f3239ee0057100eedd595d8,cc4a3cc30f6d650947506e58ecac4d9092453206e15a4303fafc5e639a0b9f83,2ddf7b2703b6fe12d76a1ca1875d3f0ce10bd79e40d1e26ce1e6f010b96d0675,mean,raw,signed_error,5.71290582805779,reconstructed,259,PENDING
C04,FD002,primary,137,C04_FD002_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,e8d53874de3a9e6cee27ea4a366a05be6cfc5d832f3239ee0057100eedd595d8,cc4a3cc30f6d650947506e58ecac4d9092453206e15a4303fafc5e639a0b9f83,2ddf7b2703b6fe12d76a1ca1875d3f0ce10bd79e40d1e26ce1e6f010b96d0675,mean,raw,nasa_score,153101.77577692742,reconstructed,259,PENDING
