experiment_id,target,condition,seed,run_id,artifact_root,source_git_sha,manifest_sha256,predictions_sha256,metrics_sha256,model,alpha,metric,value,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_resamples,bootstrap_confidence_level,target_scale,n_endpoints,stored_metric_match,n_cal,requested_rank_min,requested_rank_max,effective_rank_min,effective_rank_max,finite_rank_attainable_fraction,unattainable_rank_fraction,quantile_regime,unattainable_rank_policy,n_distinct_quantiles
C04,FD004,primary,37,C04_FD004_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,288229b7f42eaea4421ebce9b2ffa23fc9550f063e8a22a19ee4326ca1156103,3b06d7b8f396db226bbaeb937391face9ae550a767dbdc431c3ac5aa22335a15,6763f70f0c99047db04bbe0317695a2d0441bd46d28efaf07cbcb182d9a43a51,hist_gradient_boosting,0.1,coverage,0.5362903225806451,0.4717741935483871,0.5967741935483871,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,37,C04_FD004_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,288229b7f42eaea4421ebce9b2ffa23fc9550f063e8a22a19ee4326ca1156103,3b06d7b8f396db226bbaeb937391face9ae550a767dbdc431c3ac5aa22335a15,6763f70f0c99047db04bbe0317695a2d0441bd46d28efaf07cbcb182d9a43a51,hist_gradient_boosting,0.1,mean_width,68.08257168393392,68.08257168393392,68.08257168393392,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,37,C04_FD004_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,288229b7f42eaea4421ebce9b2ffa23fc9550f063e8a22a19ee4326ca1156103,3b06d7b8f396db226bbaeb937391face9ae550a767dbdc431c3ac5aa22335a15,6763f70f0c99047db04bbe0317695a2d0441bd46d28efaf07cbcb182d9a43a51,hist_gradient_boosting,0.1,normalized_interval_score,1.6776893598175104,1.4903744914840653,1.870941988151335,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,37,C04_FD004_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,288229b7f42eaea4421ebce9b2ffa23fc9550f063e8a22a19ee4326ca1156103,3b06d7b8f396db226bbaeb937391face9ae550a767dbdc431c3ac5aa22335a15,6763f70f0c99047db04bbe0317695a2d0441bd46d28efaf07cbcb182d9a43a51,hist_gradient_boosting,0.05,coverage,0.5604838709677419,0.5,0.6209677419354839,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,37,C04_FD004_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,288229b7f42eaea4421ebce9b2ffa23fc9550f063e8a22a19ee4326ca1156103,3b06d7b8f396db226bbaeb937391face9ae550a767dbdc431c3ac5aa22335a15,6763f70f0c99047db04bbe0317695a2d0441bd46d28efaf07cbcb182d9a43a51,hist_gradient_boosting,0.05,mean_width,71.73080476107296,71.73080476107296,71.73080476107296,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,37,C04_FD004_3bf92063fd99_seed_37,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,288229b7f42eaea4421ebce9b2ffa23fc9550f063e8a22a19ee4326ca1156103,3b06d7b8f396db226bbaeb937391face9ae550a767dbdc431c3ac5aa22335a15,6763f70f0c99047db04bbe0317695a2d0441bd46d28efaf07cbcb182d9a43a51,hist_gradient_boosting,0.05,normalized_interval_score,2.5767815185784704,2.231198562123269,2.9282418767002865,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,mean,0.1,coverage,0.7983870967741935,0.7459677419354839,0.8467741935483871,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,mean,0.1,mean_width,121.08318411199737,121.08318411199737,121.08318411199737,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,mean,0.1,normalized_interval_score,1.3576977309604952,1.250600956766947,1.4648106341863016,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,mean,0.05,coverage,0.8387096774193549,0.7943548387096774,0.8830645161290323,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,mean,0.05,mean_width,135.08318411199733,135.08318411199733,135.08318411199733,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,mean,0.05,normalized_interval_score,1.4600203116056567,1.3464719245088825,1.5813106341863017,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,ridge,0.1,coverage,0.33064516129032256,0.27419354838709675,0.3911290322580645,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,ridge,0.1,mean_width,63.421922820413904,63.421922820413904,63.421922820413904,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,ridge,0.1,normalized_interval_score,6.813814354115341,6.068003754075511,7.544077416433719,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,ridge,0.05,coverage,0.3467741935483871,0.2903225806451613,0.40725806451612906,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,ridge,0.05,mean_width,67.94330808288399,67.94330808288399,67.94330808288399,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,ridge,0.05,normalized_interval_score,12.677213619871324,11.227636133330968,14.122177496531936,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,hist_gradient_boosting,0.1,coverage,0.375,0.31451612903225806,0.43548387096774194,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,hist_gradient_boosting,0.1,mean_width,67.23148014770779,67.23148014770779,67.23148014770779,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,hist_gradient_boosting,0.1,normalized_interval_score,1.9360238580823077,1.7369522638050374,2.162180657146134,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,hist_gradient_boosting,0.05,coverage,0.7459677419354839,0.6895161290322581,0.7983870967741935,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,hist_gradient_boosting,0.05,mean_width,96.5731266194056,96.57312661940558,96.5731266194056,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,73,C04_FD004_3bf92063fd99_seed_73,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,8b2ff1aaee617177379692a16091dd8e45246fc2aabdfb843bc007d3c9ec7da9,e365b95e1213fe66b2343373d2900bde7841008999b803aa956422eeae2ed976,6f755be663b27d45ae7cba285979a3e6712f994bd34fc92de183e2ad80dceed0,hist_gradient_boosting,0.05,normalized_interval_score,1.616607356719844,1.4013806776122295,1.8584198137381471,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,mean,0.1,coverage,0.7903225806451613,0.7379032258064516,0.8387096774193549,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,mean,0.1,mean_width,117.4693877551021,117.4693877551021,117.4693877551021,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,mean,0.1,normalized_interval_score,1.3958841342988815,1.2771744568795267,1.524287360105333,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,mean,0.05,coverage,0.8225806451612904,0.7741935483870968,0.8709677419354839,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,mean,0.05,mean_width,127.4693877551021,127.4693877551021,127.4693877551021,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,mean,0.05,normalized_interval_score,1.6107228439763008,1.4468196181698494,1.7939809084924296,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,ridge,0.1,coverage,0.4112903225806452,0.35080645161290325,0.4717741935483871,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,ridge,0.1,mean_width,99.27901279576182,99.27901279576182,99.27901279576182,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,ridge,0.1,normalized_interval_score,5.456575370694732,4.87254518639666,6.048580427017806,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,ridge,0.05,coverage,0.42338709677419356,0.3629032258064516,0.4838709677419355,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,ridge,0.05,mean_width,102.88065205539169,102.88065205539169,102.88065205539169,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,ridge,0.05,normalized_interval_score,9.81276570423603,8.68309074516096,10.965926637683326,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,hist_gradient_boosting,0.1,coverage,0.625,0.5645161290322581,0.6895161290322581,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,hist_gradient_boosting,0.1,mean_width,77.58209534003434,77.58209534003434,77.58209534003434,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,hist_gradient_boosting,0.1,normalized_interval_score,1.7177245923109088,1.493512673207693,1.9607310751466205,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,hist_gradient_boosting,0.05,coverage,0.7419354838709677,0.6854838709677419,0.7944556451612897,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,hist_gradient_boosting,0.05,mean_width,96.58717531017419,96.58717531017419,96.58717531017419,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,101,C04_FD004_3bf92063fd99_seed_101,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,1c08faede2582624803d4b9cfb0b1506c4b1b42083a2a1dea7a2959bc3121108,c2559a2d283a3e854b8df4c9859f40830b28288716ccdf551984ce04bab0f74b,25e52b7e59fac768337790bcc64197aa6b87fe9bffa164402870cb01edaa4262,hist_gradient_boosting,0.05,normalized_interval_score,1.9849667142581782,1.6864822135131177,2.3126521281701575,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C04,FD004,primary,137,C04_FD004_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,6e06015c4fcdc28c448dac7b3c1c59cace3949f642d1ef952b369d2f1ffeae31,715cb2dd1c6d315eb558896b18c90cb05b0ccdc1a55d55cbf54469c249061d5a,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,mean,0.1,coverage,0.7903225806451613,0.7379032258064516,0.842741935483871,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,137,C04_FD004_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,6e06015c4fcdc28c448dac7b3c1c59cace3949f642d1ef952b369d2f1ffeae31,715cb2dd1c6d315eb558896b18c90cb05b0ccdc1a55d55cbf54469c249061d5a,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,mean,0.1,mean_width,113.79646802677205,113.79646802677205,113.79646802677205,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,137,C04_FD004_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,6e06015c4fcdc28c448dac7b3c1c59cace3949f642d1ef952b369d2f1ffeae31,715cb2dd1c6d315eb558896b18c90cb05b0ccdc1a55d55cbf54469c249061d5a,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,mean,0.1,normalized_interval_score,1.433597550665789,1.2942104538915957,1.5665330345367565,2000,0.95,125.0,248,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C04,FD004,primary,137,C04_FD004_3bf92063fd99_seed_137,outputs/c04_final_hardened_3bf9206,3bf92063fd99e23b7cbdf6a439a2fc4344807710,6e06015c4fcdc28c448dac7b3c1c59cace3949f642d1ef952b369d2f1ffeae31,715cb2dd1c6d315eb558896b18c90cb05b0ccdc1a55d55cbf54469c249061d5a,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,mean,0.05,coverage,0.7903225806451613,0.7379032258064516,0.842741935483871,2000,0.95,125.0,248,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
